Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_rad,bite_angle_sin,bite_angle_cos,cone_angle_rad,cone_angle_sin,cone_angle_cos
L84,1.390428038,1.392834387,-20.50507094,-17.81355522,0.526276556,0.449613306,0.53025997,0.446980991,0.116846813,0.083348863,0.079761461,0.121738725,0.935706299,0.815877749,0.814200522,0.938781215,91.18165483,220.6406376,2.319674322,2.313149713,0.488573891,0.887771385,0.888213986,0.490239588,0.464087777,0.376715497,0.274857255,48.96002849,53.91036915,54.66312098,627.6913099,3.725829432,0.5614024,5.143861892,4.316197182,0.292505858,-3.725829432,0.59036775,0.078668971,-2066.998078,-2066.901634,0.588536,0.000323475,9.309671016,1.18249,1.18681,-3.283516521,-0.27762,1.03652,1.03677,-0.48661,0.296987,0.297879,-6.674680639,-2.547257755,4.127422884,2.063711442,0.484563869,4.610969197,5.151165153,1.03652,1.03677,0.887771385,0.888213986,2.313149713,2.319674322,0.046212471220978955,0.446980991,0.53025997,0.41745108363697087,0.079761461,0.938781215,9.033299293621452,0.1784448614281228,1.18249,1.18681,1.5914200942004904,0.9998936688234867,0.48968884729071793,3.8509055898195994,0.17434371287918887,0.12059522583566795
L85,1.390711288,1.403775831,41.85122323,30.25336049,0.507361163,0.504682259,0.513045099,0.529258293,0.101285874,0.200847931,0.237840104,0.097372344,0.913436452,0.808516586,0.820676482,0.928717853,92.68248034,235.531632,2.341552284,2.37108256,0.51364494,0.911829109,0.911811638,0.524187667,0.508413878,0.4174407,0.301500601,50.66596698,56.57308414,58.51209948,649.4019633,4.098357825,0.470407653,5.36008109,4.840299447,0.227860532,-4.098357825,0.741941622,0.061581506,-2145.417694,-2145.317424,0.645269,0.000336307,6.753016513,1.20992,1.19252,-3.571798299,-0.29056,1.04551,1.04743,-0.50764,0.349285,0.357554,-6.780532927,-2.829984045,3.950548882,1.975274441,0.506258766,4.805258486,5.844886321,1.04551,1.04743,0.911811638,0.911829109,2.341552284,2.37108256,0.011014211112038439,0.504682259,0.529258293,0.38369808710427356,0.097372344,0.928717853,34.836638157851795,0.19293791739962868,1.19252,1.20992,1.6176144408479136,0.9994521161372867,0.47659949389465456,4.110802470995637,0.0877806169948247,0.2170244175289454
L86,1.396240316,1.395665148,35.33276143,35.81585904,0.512788856,0.64824823,0.514000186,0.650927134,0.140048453,0.331392098,0.3363306,0.141679091,0.885529258,0.965104361,0.965523668,0.886321282,94.72674056,246.6252095,2.353576698,2.35521202,0.581805581,0.925485697,0.925433284,0.588479921,0.556403929,0.46533743,0.344826457,61.7859575,67.05428362,74.30998501,704.722518,3.953181248,0.85942829,5.280031739,4.6368563,0.249643313,-3.953181248,0.683675052,0.067176815,-2302.26259,-2302.151973,0.758752,0.000371011,8.062943285,1.19256,1.19199,-4.153363354,-0.4004,1.12111,1.12252,-0.714763,0.329816,0.330489,-6.915501397,-2.759234444,4.156266953,2.078133476,0.481201045,4.83736792,5.630083116,1.12111,1.12252,0.925433284,0.925485697,2.353576698,2.35521202,0.07864031838414055,0.512788856,0.650927134,0.37625223000583446,0.140048453,0.965523668,4.784469820784875,0.27311134273167587,1.19199,1.19256,1.6532935124544572,0.998299518343972,0.4587981794314204,4.304421924195799,0.04103536127038626,0.3016279747651016
L87,1.389769917,1.389887063,14.73482707,-7.218289195,0.480315878,0.448355386,0.567881103,0.661409802,0.11209467,0.104174432,0.364191204,0.196282147,0.848537085,0.79253634,0.958628401,0.93948006,85.15597878,269.7332644,2.31897611,2.338956238,0.539548779,0.928123835,0.906197587,0.570922041,0.595562265,0.540370312,0.431648953,54.90226421,62.11914222,61.70890271,854.9833484,3.241545264,1.877578445,4.95334104,3.688829434,0.33994313,-3.241545264,0.44728417,0.081332649,-2985.242439,-2985.106441,0.884714,0.00045614,7.650155225,1.19422,1.19064,-5.038765392,-0.29392,1.05413,1.04095,-0.430991,0.346274,0.313004,-6.574814856,-2.344260822,4.230554034,2.115277017,0.472751319,4.459537839,4.700915667,1.04095,1.05413,0.906197587,0.928123835,2.31897611,2.338956238,0.09570368754912138,0.448355386,0.661409802,0.3809573107528999,0.104174432,0.958628401,3.980591767243741,0.23234789912839363,1.19064,1.19422,1.486252207469424,0.9982141370877103,0.5422217195996112,4.707733565932407,5.418211144914142e-06,0.4976723011818707
L88,1.390498801,1.390781529,-8.883793918,-1.775216872,0.473933097,0.528745807,0.542303392,0.525973723,0.146338054,0.176108833,0.110510622,0.127049944,0.80152814,0.88138278,0.941436824,0.957556839,95.21768651,220.5134973,2.344869432,2.324936054,0.517564294,0.877061592,0.891877097,0.522050152,0.502607534,0.428082906,0.327462955,46.85655266,55.01607247,62.38273078,741.6738873,3.335639428,0.622470745,5.06173515,3.840953866,0.289579287,-3.335639428,0.505314437,0.079691939,-2238.269605,-2238.165368,0.644643,0.000349613,4.82505211,1.13446,1.14987,-3.703192213,-0.29253,1.08413,1.07162,-0.508797,0.304002,0.303165,-6.569644693,-2.289293824,4.280350868,2.140175434,0.467251415,4.429469258,4.583782618,1.07162,1.08413,0.877061592,0.891877097,2.324936054,2.344869432,0.03006286166904806,0.473933097,0.542303392,0.4068793040238306,0.110510622,0.957556839,13.534283878328953,0.23317768414895065,1.13446,1.14987,1.6618621357312886,0.9979281869968291,0.45453000336429666,3.848686572972626,0.17518641954522673,0.11987352374222798
L89,1.389652958,1.389823317,-6.798417376,-7.029327235,0.5179836,0.512835445,0.519404584,0.513231457,0.076966083,0.181140514,0.181140514,0.078410362,0.959001118,0.844530376,0.8453224,0.960398807,91.99380338,222.8767297,2.330894011,2.329658123,0.515788064,0.898999488,0.898655889,0.518570387,0.503585112,0.455626105,0.378898089,52.75378796,57.66586364,57.78696818,835.9744599,3.320537723,0.426684495,5.199765769,3.889359087,0.215055595,-3.320537723,0.568821364,0.077041,-2677.851037,-2677.729454,0.733177,0.000407791,5.833584807,1.12318,1.12362,-4.63163592,-0.2812,1.08808,1.08799,-0.526546,0.400358,0.400071,-6.498895091,-2.30806968,4.190825412,2.095412706,0.477232956,4.403482386,4.62693031,1.08799,1.08808,0.898655889,0.898999488,2.329658123,2.330894011,0.003323194599933486,0.512835445,0.519404584,0.41723970759082635,0.076966083,0.960398807,125.5537992265567,0.15007949187287553,1.12318,1.12362,1.6055947604132883,0.9996972978022319,0.4826042945199822,3.8899327593424338,0.15978835230262833,0.13359034569072897
L90,1.388979354,1.388906522,7.557078834,7.341142274,0.513371226,0.516073425,0.514349609,0.51353429,0.178019009,0.074357063,0.072027581,0.178624674,0.848723444,0.957789788,0.955040999,0.850074543,91.58070085,223.0402905,2.324237067,2.324284051,0.514303019,0.89867336,0.899174199,0.516642356,0.505331352,0.466334074,0.400733934,53.40252772,57.02025328,57.06736073,918.6941633,4.600177135,0.726482321,6.529298957,6.292143228,0.008667136,-4.600177135,1.691966094,0.077761026,-3866.777753,-3866.631957,0.635721,0.000489002,5.101097522,1.12702,1.12708,-4.761068397,-0.00821,1.14488,0.72924,-0.501013,0.404523,0.407035,-6.810193336,-2.634062073,4.176131264,2.088065632,0.478912149,4.722127705,5.339508902,0.72924,1.14488,0.89867336,0.899174199,2.324237067,2.324284051,0.0012372414147418273,0.513371226,0.516073425,0.4192573204809928,0.072027581,0.957789788,338.8646027246658,0.14030311274204527,1.12702,1.12708,1.5983847611164697,0.9998097316414951,0.4862075326189774,3.8927874338296298,0.15874375965098086,0.13456303084820154
L91,1.391560371,1.390166322,14.43034399,-12.36037791,0.517610883,0.471929743,0.503610697,0.530120201,0.0759877,0.08889303,0.201313828,0.128680581,0.959234066,0.854966455,0.858926575,0.878540813,89.60450691,222.0652071,2.33749426,2.326032068,0.505841176,0.909196795,0.890922009,0.50819316,0.492465154,0.449859404,0.386242407,48.21615115,56.38394771,55.04562655,1027.492782,4.796400838,0.426432234,6.813714558,6.818242983,0.054127587,-4.796400838,2.021842146,0.078798189,-4420.094845,-4419.929433,0.720765,0.000554795,5.86897003,1.13799,1.13442,-5.211618801,-0.2539,1.08436,1.08374,-0.447305,0.366577,0.351969,-6.812098133,-2.633517845,4.178580288,2.089290144,0.478631464,4.722807989,5.337917131,1.08374,1.08436,0.890922009,0.909196795,2.326032068,2.33749426,0.025052978611143917,0.471929743,0.530120201,0.41138002496611187,0.0759877,0.959234066,16.42040379115337,0.16101485682372005,1.13442,1.13799,1.5638936702055104,0.9999880883802981,0.5034513008873762,3.875769018018089,0.16501203497232786,0.12880858942235862
L92,1.3918402,1.390097819,-12.92785346,13.26350341,0.518006895,0.470042862,0.503470928,0.527091875,0.076500186,0.087541931,0.199636601,0.121971673,0.959513604,0.852543794,0.854547149,0.884970183,89.36722285,222.4681747,2.339807832,2.327896071,0.505130684,0.907432212,0.890217341,0.507584104,0.487498423,0.437850923,0.371135356,47.59357087,59.44268539,55.95778419,1003.464005,4.880411903,2.397837326,6.852306659,6.943092656,0.056374094,-4.880411903,2.062680753,0.078127134,-4087.863239,-4087.706525,0.706389,0.000525621,11.82848022,1.13801,1.13338,-4.986140524,-0.25044,1.08003,1.07797,-0.440309,0.367403,0.359472,-6.876044888,-2.686307932,4.189736956,2.094868478,0.477356937,4.78117641,5.456105742,1.07797,1.08003,0.890217341,0.907432212,2.327896071,2.339807832,0.02504055756468212,0.470042862,0.527091875,0.41261703560883833,0.076500186,0.959513604,16.47794920472556,0.16275151094625068,1.13338,1.13801,1.5597522820960106,0.9999695075791065,0.5055219100957669,3.882802129416948,0.1624097109517732,0.13117375806440418
L93,1.388805114,1.389173158,-8.175215709,-8.754409056,0.508758852,0.512742266,0.511787179,0.511484346,0.068766306,0.178484905,0.176621319,0.070350354,0.948751398,0.846999627,0.846347372,0.953224003,91.17784834,231.9036932,2.322485275,2.320200858,0.511350401,0.89840547,0.898970369,0.514167339,0.50424143,0.465675314,0.403452918,53.25940691,57.65728429,57.75277552,1043.330428,5.203111268,0.567879726,7.186974252,7.688720186,0.144634666,-5.203111268,2.485608918,0.076125374,-4816.395526,-4816.223339,0.688466,0.000577518,6.938083183,1.13184,1.13263,-5.217238393,-0.37224,1.21317,1.21314,-0.483943,0.406367,0.407632,-6.931828228,-2.761683469,4.170144759,2.085072379,0.479599658,4.846755848,5.633147915,1.21314,1.21317,0.89840547,0.898970369,2.320200858,2.322485275,0.0017091160187900699,0.508758852,0.512742266,0.4182719223838694,0.068766306,0.953224003,244.72997607264577,0.13516483443908706,1.13184,1.13263,1.5913536584170462,0.999894352749801,0.4897220581409758,4.047482993874785,0.1065126032332952,0.1915074253960692
L94,1.388964965,1.392863493,12.21199034,-19.72246751,0.523271524,0.466245807,0.511530936,0.52706858,0.082230712,0.082696608,0.195676482,0.131103243,0.964312337,0.849795006,0.858460678,0.891958628,88.33892604,231.9441143,2.331693029,2.317540813,0.507320397,0.909953876,0.892453643,0.513713457,0.520022626,0.495233344,0.448237534,48.00850039,60.83794651,58.04883315,1124.946367,5.86258944,1.807703654,7.795605702,9.194859296,0.382664154,-5.86258944,3.332269856,0.074794522,-5433.779751,-5433.585062,0.72536,0.00065299,8.278976192,1.14162,1.13983,-5.550325485,-0.23682,1.07665,1.07997,-0.477203,0.355595,0.355381,-7.181084515,-3.054750086,4.126334429,2.063167214,0.484691688,5.1179173,6.347783473,1.07665,1.07997,0.892453643,0.909953876,2.317540813,2.331693029,0.02798178342726429,0.466245807,0.52706858,0.4135290208523873,0.082230712,0.964312337,14.778508379471688,0.17636772441794848,1.13983,1.14162,1.5418051170737561,0.9997898921564774,0.5144935743768315,4.048188475157063,0.10629506543433342,0.1917851001352397
L95,1.391063331,1.38762343,-12.2697935,-2.278999667,0.4851612,0.520615915,0.534243384,0.518123369,0.157566157,0.183609765,0.088613492,0.118710399,0.812756243,0.857622065,0.947633246,0.94977637,91.81018491,229.2142435,2.324746948,2.320308486,0.514640794,0.889029305,0.891044307,0.518135901,0.503234288,0.447779945,0.370810871,48.8023257,59.69030725,58.07477174,932.4542108,3.055664383,0.752616779,4.885870663,3.452837487,0.357302441,-3.055664383,0.397173104,0.078869615,-2497.952306,-2497.808411,0.864823,0.000482626,5.684397999,1.13806,1.12843,-4.411645894,-0.28971,1.08227,1.08195,-0.497262,0.317188,0.349248,-6.4401185,-2.2062991,4.2338194,2.1169097,0.472386706,4.3232088,4.414485494,1.08195,1.08227,0.889029305,0.891044307,2.320308486,2.324746948,0.02082542069929991,0.4851612,0.534243384,0.4068482160907215,0.088613492,0.94977637,19.536134321857833,0.1826475241631029,1.12843,1.13806,1.6023900135443139,0.9997504804954849,0.48420578445974616,4.000543241543011,0.12142126500543449,0.17338380106015172
