Ligand#;lBCUT2D_CHGHI;lBCUT2D_CHGLO;lBCUT2D_LOGPHI;lBCUT2D_LOGPLOW;lBCUT2D_MRHI;lBCUT2D_MRLOW;lBCUT2D_MWHI;lBCUT2D_MWLOW;lBalabanJ;lBertzCT;lChi0;lChi0n;lChi0v;lChi1;lChi1n;lChi1v;lChi2n;lChi2v;lChi3n;lChi3v;lChi4n;lChi4v;lEState_VSA1;lEState_VSA10;lEState_VSA11;lEState_VSA2;lEState_VSA3;lEState_VSA4;lEState_VSA5;lEState_VSA6;lEState_VSA7;lEState_VSA8;lEState_VSA9;lExactMolWt;lFpDensityMorgan1;lFpDensityMorgan2;lFpDensityMorgan3;lFractionCSP3;lHallKierAlpha;lHeavyAtomCount;lHeavyAtomMolWt;lIpc;lKappa1;lKappa2;lKappa3;lLabuteASA;lMaxAbsEStateIndex;lMaxAbsPartialCharge;lMaxEStateIndex;lMaxPartialCharge;lMinAbsEStateIndex;lMinAbsPartialCharge;lMinEStateIndex;lMinPartialCharge;lMolLogP;lMolMR;lMolWt;lNHOHCount;lNOCount;lNumAliphaticCarbocycles;lNumAliphaticHeterocycles;lNumAliphaticRings;lNumAromaticCarbocycles;lNumAromaticHeterocycles;lNumAromaticRings;lNumHAcceptors;lNumHDonors;lNumHeteroatoms;lNumRotatableBonds;lNumSaturatedCarbocycles;lNumSaturatedHeterocycles;lNumSaturatedRings;lNumValenceElectrons;lPEOE_VSA1;lPEOE_VSA10;lPEOE_VSA11;lPEOE_VSA12;lPEOE_VSA13;lPEOE_VSA14;lPEOE_VSA2;lPEOE_VSA3;lPEOE_VSA4;lPEOE_VSA5;lPEOE_VSA6;lPEOE_VSA7;lPEOE_VSA8;lPEOE_VSA9;lRingCount;lSMR_VSA1;lSMR_VSA10;lSMR_VSA3;lSMR_VSA4;lSMR_VSA5;lSMR_VSA6;lSMR_VSA7;lSMR_VSA9;lSlogP_VSA1;lSlogP_VSA10;lSlogP_VSA11;lSlogP_VSA12;lSlogP_VSA2;lSlogP_VSA3;lSlogP_VSA4;lSlogP_VSA5;lSlogP_VSA6;lSlogP_VSA7;lSlogP_VSA8;lTPSA;lVSA_EState1;lVSA_EState10;lVSA_EState2;lVSA_EState3;lVSA_EState4;lVSA_EState5;lVSA_EState6;lVSA_EState7;lVSA_EState8;lVSA_EState9;lfr_Ar_N;lfr_C_O;lfr_C_O_noCOO;lfr_Imine;lfr_NH0;lfr_NH1;lfr_NH2;lfr_Ndealkylation2;lfr_alkyl_halide;lfr_allylic_oxid;lfr_amide;lfr_aniline;lfr_aryl_methyl;lfr_benzene;lfr_bicyclic;lfr_ether;lfr_furan;lfr_halogen;lfr_methoxy;lfr_morpholine;lfr_para_hydroxylation;lfr_piperdine;lfr_pyridine;lfr_sulfide;lfr_sulfonamd;lfr_unbrch_alkane;lqed
L131;2.378309999;-2.277407331;2.576531636;-2.188757021;7.674278202;0.344752882;31.13177608;9.956908992;1.789764107;834.1704881;17.1814338;15.01689345;15.91132064;12.03782471;9.020313187;10.54719591;7.949590794;10.8527064;5.318650122;8.326576094;4.084148788;6.421801587;7.921588092;0;0;5.156078874;0;49.65191304;27.55834586;0;0;45.03667987;14.21058886;354.1384812;0.92;1.6;2.24;0.428571429;-1.73;25;331.202;1081981.988;15.51910035;5.381228163;2.285767458;149.595804;6.085661979;0.492157624;6.085661979;0.133729521;0.207863639;0.133729521;-0.392997187;-0.492157624;4.479;102.078;354.386;0;3;0;3;3;2;0;2;3;0;4;1;0;0;0;130;14.21058886;23.59650587;0;0;0;0;0;0;0;0;32.90394574;36.33730409;23.70963463;18.77721542;5;14.21058886;13.22612799;0;0;38.76893372;19.5617343;35.39237126;28.37543848;19.51512876;0;17.2485355;7.921588092;24.71781317;12.84164325;0;31.89811458;24.26546827;0;11.12690298;27.69;18.23825452;0;0;1.58897475;5.084486804;3.106945757;8.733740197;2.800048658;8.497953908;-0.392997187;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0;0;0;0.706975744
L132;2.185968181;-2.219544773;2.418496377;-2.257735573;7.385031048;0.55974543;31.1212131;9.986627789;1.842671214;1301.858162;19.20853153;16.17466091;17.0690881;14.38214273;10.33191994;11.46221668;7.754401483;9.16090511;5.947865472;7.515508899;4.513853612;6.032325632;8.164063761;0;0;0;0;35.02800152;40.80736173;0;0;77.46682101;8.393465409;399.1388156;0.586206897;1.103448276;1.655172414;0.2;-2.74;29;377.254;12308522.52;17.14681518;6.947102112;2.848969452;169.6774472;6.604440901;0.407779386;6.604440901;0.309160382;0.926377446;0.309160382;-1.167165008;-0.407779386;7.7183;123.136;399.43;0;3;0;1;1;4;1;5;3;0;4;1;0;1;1;144;8.393465409;11.16604028;0;0;0;8.164063761;0;4.67041619;0;0;67.08449231;46.51927424;23.86196124;0;6;8.393465409;51.64744933;0;0;19.26246487;17.759929;72.79640482;0;4.67041619;0;0;8.164063761;13.08951281;0;0;19.26246487;81.18987023;0;43.48338557;29.52;15.59984836;0;0;7.160261348;1.852754892;0;25.6714253;3.711844202;2.078438314;-1.167165008;0;0;0;0;1;0;0;0;0;0;0;0;0;4;7;0;0;0;0;0;0;1;0;0;0;0;0.288919879
L133;2.239867289;-2.259254781;2.385187279;-2.258476559;7.799183896;0.414541903;31.13289182;9.96406166;1.29842774;1794.567997;34.45080774;29.0575534;30.84640778;24.55903909;16.96688066;19.65016223;12.38905093;16.75989421;9.469738832;14.52413646;6.706649432;11.74142011;15.84317618;0;0;0;0;48.68133382;54.08104534;28.43919017;0;133.4600755;18.94745182;696.2558331;0.34;0.62;0.88;0.181818182;-4.62;50;654.428;3.06827E+11;33.85718819;15.50997074;7.290182438;298.0841316;5.531963964;0.496767767;5.531963964;0.118404261;0.80479614;0.118404261;-0.80479614;-0.496767767;7.1212;211.32;696.764;0;4;4;0;4;6;0;6;4;0;6;10;0;0;0;252;18.94745182;22.99804733;0;0;0;0;0;0;0;0;84.92913896;144.1384446;0;28.43919017;10;18.94745182;47.67041556;0;0;25.68328649;28.43919017;155.7138815;22.99804733;50.77469119;0;22.99804733;15.84317618;28.43919017;25.68328649;0;22.25380597;133.4600755;0;0;36.92;22.12785586;0;0;8.111492203;5.550678513;3.491171719;49.06994615;3.843182098;0;5.287154944;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;4;0;0;4;0;0;0;0;0;0;0;0.143136279
L134;2.484336211;-2.475655335;2.791431195;-2.247565476;7.628092978;0.723328682;31.13591916;9.831542037;1.377139283;2584.375113;36.93178169;32.31974775;34.10860213;26.07564941;19.66599278;22.85812659;17.63061375;23.93818348;12.46572155;20.00597746;10.00456202;17.34735781;15.84317618;0;0;10.31215775;11.3179889;12.32382005;76.47050267;11.12690298;0;187.1352328;0;734.3231248;0.351851852;0.648148148;0.981481481;0.230769231;-4.34;54;686.52;2.63382E+12;34.17171748;12.60003855;5.319850546;322.6963577;2.587903019;0.087960719;2.587903019;0.016452964;0.122938138;0.016452964;-0.557296933;-0.087960719;16.0038;240.016;734.904;0;0;0;2;2;8;0;8;0;0;2;1;0;0;0;266;0;0;0;0;0;0;0;0;0;0;202.978409;110.2333835;11.3179889;0;10;0;58.9329699;0;0;75.4963899;0;167.8466156;22.25380597;0;0;0;15.84317618;10.31215775;12.32382005;0;75.11421807;145.5928096;0;65.34359968;0;0;0;0;11.14538407;12.84833422;0;56.53979894;2.240643585;15.32191453;-1.114593866;0;0;0;0;0;0;0;0;0;0;0;0;0;8;14;0;0;0;0;0;0;0;0;0;0;0;0.147356997
L135;2.209912144;-2.201630892;2.417723403;-2.054937685;7.383674857;0.632136376;31.12121104;9.839821091;2.008696693;957.1750932;17.67299763;15.6771791;16.57160629;12.72034669;9.853404621;10.98370136;7.834588063;9.475406265;5.918638256;7.277598732;4.663488038;5.668177238;8.164063761;0;0;0;0;24.00768353;71.55118413;0;14.09534397;28.93588446;8.393465409;367.1701157;0.692307692;1.153846154;1.615384615;0.454545455;-1.7;26;341.221;1731334.669;16.4719587;6.475673032;2.606681541;155.1329975;6.426476757;0.407804885;6.426476757;0.308616932;1.016837575;0.308616932;-1.123779237;-0.407804885;6.2452;109.671;367.429;0;3;2;0;2;2;1;3;3;0;4;1;0;0;0;136;8.393465409;11.16604028;0;0;0;8.164063761;0;4.67041619;0;0;12.13273414;85.75311309;24.86779239;0;5;8.393465409;30.10255247;0;0;51.36657298;18.76576016;46.51927424;0;4.67041619;0;0;8.164063761;14.09534397;25.68328649;0;47.93709246;32.65893368;0;21.93848871;29.52;14.9155628;0;0;2.671851852;8.065569465;0;8.964050611;9.844343296;0;2.946029384;0;0;0;0;1;0;0;0;0;0;0;0;4;2;7;0;0;0;0;0;0;0;0;0;0;0;0.509360986
L138;2.550025128;-2.392059737;2.690489449;-2.375736756;7.72205126;0.171104909;31.13603436;10.24998387;1.849677059;867.6977194;21.8445705;19.14622251;20.93507689;14.07404674;10.33658986;13.1582398;9.712505871;15.78814561;5.539345717;12.28084328;4.424681534;11.2077847;15.84317618;0;0;22.00226733;0;22.99804733;10.60907979;14.21959508;24.26546827;53.67515734;18.94745182;446.1775828;0.666666667;1.033333333;1.333333333;0.5;-1.5;30;414.208;5174898.719;21.72146636;7.572541908;3.466953373;182.3096921;6.701825056;0.49594674;6.701825056;0.162490971;0.033572006;0.162490971;-0.690164242;-0.49594674;5.6524;127.434;446.464;0;4;0;2;2;2;0;2;4;0;6;3;0;0;0;162;18.94745182;22.99804733;11.69010958;0;0;0;0;0;0;0;53.67515734;50.42080221;0;24.82867488;4;18.94745182;26.45225598;0;0;63.54469053;14.21959508;36.39820241;22.99804733;29.55653161;0;22.99804733;15.84317618;36.22186242;0;0;41.5424232;36.39820241;0;0;36.92;24.93679087;0;0;2.535079496;0;3.65504236;12.25504173;0;13.82521321;2.10764714;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;0;2;0;0;0;0;0;0;0;0.571086469
L139;2.277048428;-2.314234306;2.495897617;-2.194461759;7.742842247;0.681805146;31.13892857;9.794706224;1.331813252;1752.707398;32.12453433;27.4076879;29.19654228;23.83163248;17.46995596;20.15323754;12.90243792;16.75688342;9.837697377;14.02487737;7.518906185;11.3671724;16.14462839;0;0;0;0;25.68328649;80.53002459;11.12690298;0;155.7673998;0;660.2823226;0.333333333;0.645833333;0.979166667;0.181818182;-4.22;48;618.446;2.28075E+11;31.07219435;14.49341552;6.451126318;287.8362626;4.221864551;0.356455501;4.221864551;0.052249414;0.82318853;0.052249414;-0.82318853;-0.356455501;10.0308;210.5514;660.782;2;2;2;0;2;6;0;6;2;2;4;9;0;0;0;238;10.17459013;0;0;0;0;0;0;0;0;0;133.4600755;85.75311309;43.71983512;16.14462839;8;0;48.73756053;0;0;51.36657298;10.17459013;167.8466156;11.12690298;31.39274971;11.37477255;0;16.14462839;0;25.68328649;0;47.93709246;145.5928096;0;11.12690298;24.06;0;0;0;13.80478742;11.54725678;0;53.837955;9.604526015;0;-1.646377061;0;0;0;0;0;2;0;0;0;0;0;2;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0.150947868
L142;2.338697887;-2.253284741;2.549107365;-2.181496129;7.66937923;-0.043299542;31.13173469;10.1926521;1.951592524;404.7095579;12.53516943;11.13358919;12.02801638;8.770856948;6.87598189;8.355991045;5.314987744;8.37442591;4.042593993;7.422071114;3.129820747;6.539175172;0;0;0;14.21161482;0;24.53175283;23.70963463;0;0;38.11294267;9.473725908;264.1279165;1;1.611111111;2.277777778;0.6;-0.43;18;243.137;27067.35771;12.59607179;5.284771343;2.221817783;110.4309957;5.697857143;0.345973137;5.697857143;0.184139079;0.059557613;0.184139079;-0.121574074;-0.345973137;3.41;75.799;264.305;0;2;0;2;2;1;0;1;2;0;3;2;0;2;2;98;9.473725908;0;6.290026729;0;0;0;0;0;0;0;46.03453077;29.46417204;5.563451492;13.21376393;3;9.473725908;13.22612799;0;0;44.29713328;13.21376393;29.82891977;0;5.304539896;0;0;7.921588092;24.53175283;9.473725908;0;38.54259587;24.26546827;0;0;18.46;11.39571429;0;0;1.511018519;2.941497438;0;8.744345133;2.615698959;6.258690686;-0.059557613;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0.762061967
L143;2.421348927;-2.308104093;2.477612719;-2.417988661;7.735635878;0.024165091;31.13292256;10.17682197;1.514514716;1248.506149;27.24406544;22.98116363;24.77001802;18.88796135;13.65498731;16.592695;10.99885728;15.75596042;6.983310111;12.42631794;5.330696339;10.80369918;21.444227;4.794537184;0;12.1350809;12.20375086;12.58273165;21.21815958;0;20.7712116;126.2272511;4.736862954;553.2299527;0.717948718;1.128205128;1.538461538;0.264705882;-2.99;39;516.327;862520637.3;27.57212509;12.45957684;6.964698986;235.2805475;13.68515553;0.443681476;13.68515553;0.410066654;0.105368376;0.410066654;-0.638870313;-0.443681476;6.6302;168.144;553.623;0;3;0;1;1;4;0;4;2;0;5;7;0;1;1;200;9.636772685;5.601050811;0;0;0;6.093240071;0;4.794537184;0;0;121.3273414;70.41527902;18.24559169;0;5;9.531400138;43.15457584;4.899909731;0;44.49391931;12.70666643;121.3273414;0;21.21815958;4.794537184;0;15.84317618;41.00170233;4.736862954;0;27.19203322;121.3273414;0;0;29.54;5.985776119;0;15.73906757;5.419525061;-0.18229785;0;43.44430231;1.695530518;6.570595133;-1.274350709;0;1;1;0;1;0;0;1;0;0;1;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0.240597295
L144;2.189084773;-2.223228993;2.413220103;-2.334071745;7.385076341;0.124952227;31.12121314;9.986627789;1.842671214;1305.160579;19.20853153;15.87580242;16.77022961;14.38214273;9.909270207;11.03956695;7.306113747;8.712617374;5.602887027;7.170530453;4.190352585;5.589281209;8.164063761;0;0;0;13.21376393;35.02800152;21.54489686;0;0;77.46682101;13.13032836;401.1180801;0.620689655;1.137931034;1.689655172;0.166666667;-2.78;29;381.242;12308522.52;17.11027755;6.925218453;2.837960348;168.4260503;6.548885346;0.407777674;6.548885346;0.30932619;0.70903597;0.30932619;-1.247165008;-0.407777674;6.5646;120.104;401.402;0;4;0;1;1;4;1;5;4;0;5;1;0;1;1;144;13.13032836;11.16604028;0;0;0;8.164063761;0;0;4.67041619;0;60.66367068;33.67763099;23.86196124;13.21376393;6;13.13032836;51.64744933;0;0;0;30.97369293;72.79640482;0;4.67041619;0;0;8.164063761;26.30327674;4.736862954;0;0;81.18987023;0;43.48338557;38.75;20.89735663;0;0;7.008378632;1.771122239;0;25.42564911;0;3.052065809;-1.247165008;0;0;0;0;1;0;0;0;0;0;0;0;0;4;7;1;0;0;0;1;0;0;0;0;0;0;0.318637065
L145;2.573841859;-2.539816904;2.545110458;-2.622035218;7.800130883;-0.224703251;31.13289167;9.682671386;1.188564486;1804.129916;31.91742755;26.91226522;28.7011196;23.78275619;17.20635586;19.88963743;13.20231727;17.57316055;10.3899931;15.31608856;8.253738219;13.09876194;21.63028734;0;0;0;11.83581209;37.18231016;49.37496398;0;0;157.7255438;9.473725908;660.2347037;0.416666667;0.770833333;1.125;0.181818182;-4.22;48;622.43;2.5567E+11;29.88362139;12.66722358;5.183173996;285.8453788;7.586736321;0.450723377;7.586736321;0.256981104;0.305150752;0.256981104;-0.820206756;-0.450723377;7.8856;202.522;660.734;0;2;1;2;3;6;0;6;2;0;4;6;1;0;1;236;9.473725908;11.49902367;0;0;5.787111153;0;0;0;0;0;164.1463654;73.87152524;22.44489188;0;9;9.473725908;47.67041556;0;11.83581209;37.89121927;0;168.8524468;11.49902367;41.30096529;0;11.49902367;15.84317618;5.787111153;12.84164325;11.83581209;30.38936785;157.7255438;0;0;18.46;15.17347264;0;0;7.923528332;2.641929581;2.022609726;57.68643372;5.423920995;0;-1.640413512;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;0;0;0;0;2;0;0;0;0;0;0.169389654
L146;2.243523165;-2.239919423;2.415349149;-2.223521867;7.796821651;0.866132494;31.13152628;9.980450796;1.466949614;1935.969069;28.30454337;23.35274779;24.24717498;20.77598958;14.27016948;15.61181026;10.40683909;12.59226073;7.753624074;10.23718811;5.701875768;8.170476149;7.921588092;0;0;6.041840829;0;27.84769069;32.24951961;0;6.066367068;157.8333354;10.19736362;559.2177346;0.523809524;1.071428571;1.738095238;0.052631579;-4.85;42;529.413;8594688060;26.07436984;11.56316424;4.933934723;247.2102903;5.002208995;0.361543617;5.002208995;0.156591999;0.089695348;0.156591999;-0.854278272;-0.361543617;8.3813;179.6657;559.653;1;3;0;0;0;6;1;7;3;1;4;7;0;0;0;202;5.316788604;5.693927995;5.817862778;0;0;0;0;0;0;10.19736362;151.6591767;47.0948449;16.33589992;6.041840829;7;0;51.19796742;10.19736362;0;12.96557803;5.316788604;157.2226282;11.25737949;21.23040829;5.817862778;0;7.921588092;10.19736362;0;0;18.52902952;151.6591767;0;32.80227634;37.81;0;0;0;21.90849529;3.271400757;0.79247479;53.96050813;0;2.162140038;-0.854278272;2;0;0;0;2;1;0;0;0;0;0;1;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0.199423604
L147;2.324134994;-2.278560695;2.470201592;-2.271614875;7.804514493;0.361891931;31.13289625;10.085525;1.76062381;1674.216832;31.88189364;26.12355347;27.91240785;22.6600596;14.73299267;17.41627424;10.14905683;14.51990011;7.478227917;12.40541248;5.463897197;10.39515021;15.84317618;0;0;0;23.51995335;21.73598278;21.21815958;28.43919017;36.39820241;97.0618731;28.91540886;644.1993808;0.391304348;0.673913043;0.913043478;0.105263158;-4.76;46;610.376;39552736112;31.23193915;14.55754243;6.325953459;272.0694902;6.118942954;0.480885588;6.118942954;0.224802438;0.427131887;0.224802438;-1.110475266;-0.480885588;5.6944;191.088;644.648;0;6;0;0;0;4;2;6;6;0;8;11;0;0;0;230;18.94745182;0;0;23.51995335;0;0;0;0;9.967957042;0;121.3273414;37.06133577;22.74181393;39.56609315;6;18.94745182;47.67041556;9.967957042;0;0;28.43919017;133.4600755;34.64685633;50.77469119;0;23.51995335;15.84317618;38.40714721;0;0;0;133.4600755;0;11.12690298;62.7;23.78987518;0;9.677853626;6.731377595;1.617560259;1.780806323;46.23154183;0;0;4.319133334;2;0;0;0;2;0;0;0;0;0;0;0;0;4;0;4;0;0;4;0;0;0;2;0;0;0;0.168998978
L148;2.506639106;-2.409307772;2.632841721;-2.311312138;7.450808952;0.243624135;31.16503129;9.756474364;1.4037184;1328.665378;24.98455242;21.43165574;22.32608293;18.15463366;13.44545989;14.57575663;10.63638653;11.93908495;8.723402865;10.49911002;6.922427778;8.621432246;8.526183789;0;0;17.49867213;0;37.18231016;33.38070895;0;0;115.5797637;9.047494323;505.2170659;0.621621622;1.081081081;1.540540541;0.272727273;-3.13;37;473.342;719967689.8;23.02089126;9.010672963;3.631801235;220.5858307;7.050977891;0.426629108;7.050977891;0.385218347;0.014086205;0.385218347;-1.455406064;-0.426629108;8.6876;150.035;505.598;0;3;2;1;3;4;0;4;3;0;4;5;0;0;0;186;9.047494323;11.49902367;0;0;0;8.526183789;0;4.67041619;0;0;84.92913896;73.91730099;28.62557511;0;7;9.047494323;8.526183789;4.67041619;0;57.02943302;0;130.442582;11.49902367;9.047494323;0;11.49902367;8.526183789;4.67041619;18.25663372;0;72.15350825;97.0618731;0;0;21.7;16.55601285;0;0;0;8.237078033;2.016643571;34.94381404;4.47488203;4.551049619;-1.455406064;0;0;0;0;1;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0.253313183
L149;2.312942095;-2.291638237;2.488882807;-2.266865644;7.80460384;0.391828616;31.13289685;10.01917183;1.762376409;1827.801656;35.36286759;30.07442574;31.86328012;24.235447;16.63600043;19.319282;12.4605841;16.83142738;8.9214602;13.84864477;6.195119293;11.09682732;15.84317618;0;0;0;0;44.73403011;43.47196555;28.43919017;12.13273414;136.889556;18.94745182;698.2714831;0.34;0.6;0.82;0.181818182;-4.62;50;654.428;1.60418E+11;35.21460011;15.50997074;7.290182438;299.0899627;6.32752235;0.496599348;6.32752235;0.130709308;0.720881887;0.130709308;-1.076109045;-0.496599348;8.13808;214.446;698.78;0;4;0;0;0;6;0;6;4;0;6;11;0;0;0;254;18.94745182;22.99804733;0;0;0;0;0;0;0;0;119.3156791;76.88901871;33.86871691;28.43919017;6;18.94745182;47.67041556;0;0;27.6949488;28.43919017;143.5811473;34.12495032;50.77469119;0;22.99804733;15.84317618;28.43919017;0;27.6949488;22.25380597;121.3273414;0;11.12690298;36.92;24.58172932;0;0;7.185421286;6.853309335;2.915255102;44.01081666;0;8.519334159;4.748948958;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;4;0;0;4;0;0;0;0;0;0;0;0.12818648
L150;2.481594116;-2.351308518;2.561114696;-2.334692802;7.989294266;0.510250109;32.16653915;9.755961862;1.44526052;2060.598246;40.2605733;36.41305715;38.12398092;26.25395331;21.04420572;23.37144506;20.69389084;24.04764043;12.36524487;15.78266904;9.011910083;12.54491071;7.921588092;0;0;27.07495235;0;25.13925326;61.85085025;21.99489437;11.76188495;191.5298752;0;779.4653587;0.535714286;1;1.482142857;0.433962264;-3.32;56;713.631;1.57553E+12;40.86114818;15.12522881;8.177128591;345.2144439;3.990097768;0.383946496;3.990097768;0.038444513;0.000990924;0.038444513;-0.906443749;-0.383946496;13.0175;249.4677;780.159;1;1;2;0;2;5;0;5;2;1;3;8;0;0;0;294;5.316788604;0;0;0;0;0;0;0;0;11.76188495;168.0139854;133.8851693;28.29547023;0;7;0;41.28447901;0;0;140.7385687;17.61439862;147.6358521;0;21.23040829;5.687386275;0;19.68347304;12.29761001;39.91659559;0;140.4341016;108.0237236;0;0;12.03;0;1.937860554;1.335254321;8.528703626;13.50859757;1.035985498;40.69397083;4.625248759;29.56489666;-0.906443749;0;0;0;0;0;1;0;0;0;0;0;1;2;5;4;0;0;0;0;0;0;0;0;1;0;1;0.095628626
L153;2.531780681;-2.390057286;2.674599857;-2.37371724;7.719625368;0.171252976;31.13603252;10.25105871;1.795002606;749.8773399;18.68986997;16.48442646;18.27328085;12.17666993;9.278511653;12.10016159;9.033923447;15.17874736;4.943329748;11.61673223;4.00904022;10.62211194;15.84317618;0;0;22.00226733;0;11.49902367;10.60907979;0;0;90.07335975;9.473725908;386.1564534;0.615384615;0.961538462;1.307692308;0.454545455;-1.1;26;358.188;831588.0547;18.27202759;6.216932952;2.961345823;159.3527174;6.606628296;0.480732567;6.606628296;0.162343074;0.11123714;0.162343074;-0.483826846;-0.480732567;5.6352;114.33;386.412;0;2;0;2;2;2;0;2;2;0;4;1;0;0;0;138;9.473725908;11.49902367;11.69010958;0;0;0;0;0;0;0;77.94062561;38.28806807;10.60907979;0;4;9.473725908;26.45225598;0;0;63.54469053;0;48.53093655;11.49902367;20.0828057;0;11.49902367;15.84317618;22.00226733;0;0;41.5424232;48.53093655;0;0;18.46;13.21325659;0;0;3.124629157;0;2.337199127;17.19897597;0;14.07507433;-0.967653691;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;2;0;0;0;0;0;0.591139799
L157;2.39299351;-2.415910811;2.61008905;-2.299391617;7.677799457;0.391704358;31.1330988;9.990627832;1.619803169;1122.876731;31.88189364;29.28835813;31.07721251;22.6600596;18.7548863;21.71490461;14.42944303;19.94332173;11.6996674;18.73049515;9.439768424;17.4048814;15.84317618;0;0;0;0;45.63402514;150.1524152;0;28.43919017;24.26546827;18.94745182;666.3966837;0.391304348;0.673913043;0.913043478;0.7;-1.5;46;606.384;39552736112;34.36593205;16.7450317;7.54419078;282.1371036;6.440309167;0.496599735;6.440309167;0.130686014;0.409261799;0.130686014;-0.409261799;-0.496599735;10.9332;198.686;666.864;0;4;4;0;4;2;0;2;4;0;6;11;4;0;4;254;18.94745182;22.99804733;0;0;0;0;0;0;0;0;92.89303566;96.74436472;23.25963712;28.43919017;6;18.94745182;26.45225598;0;0;151.0524103;28.43919017;24.26546827;34.12495032;29.55653161;0;22.99804733;15.84317618;51.07516797;0;0;128.4164325;24.26546827;0;11.12690298;36.92;24.99534852;0;0;3.049916961;5.723687716;3.788882868;9.211759574;27.47721576;0;6.56800341;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;4;0;0;0;0;0;0;0;0.223746098
L158;2.493985199;-2.44211582;2.623705939;-2.361516873;7.682155683;0.509794293;31.1320196;9.755826692;1.630256649;1229.148547;25.00986092;22.62611352;23.52054071;16.50480374;13.22140514;14.56304593;12.53397603;16.36988369;7.867347353;11.40511261;7.113445119;11.3876899;0;0;0;23.64873631;0;17.9326124;36.93412426;21.99489437;0;108.3802526;4.983978521;484.3007359;0.8;1.4;2.028571429;0.46875;-2.18;35;443.34;70373317.15;24.51158296;8.736055888;4.331893404;213.2772565;4.738225319;0.379130583;4.738225319;0.05974211;0.126954129;0.05974211;-0.359813391;-0.379130583;7.88482;152.6667;484.668;1;2;2;0;2;2;1;3;2;1;3;4;0;0;0;184;5.316788604;0;0;0;0;0;4.983978521;0;0;0;85.8622137;88.67662851;16.79630474;12.2386844;5;0;18.91351426;4.983978521;0;96.42135151;5.316788604;88.23896557;0;10.6213285;5.687386275;0;7.921588092;15.29613627;24.80139012;6.9237372;88.0257284;54.59730362;0;0;24.92;0;0;4.738225319;5.978416035;9.979321989;0;20.45350605;4.814002927;17.55374848;-0.359813391;1;0;0;0;1;1;0;0;0;0;0;1;3;2;4;0;0;0;0;0;0;0;1;0;0;0;0.380985088
L159;2.490427001;-2.310049867;2.553510099;-2.402211913;7.888944882;0.407928473;32.23343003;10.24021391;1.530669667;864.5471477;17.60408353;14.42224339;16.13316716;11.98553168;8.480591781;11.51672202;6.781512209;11.22348473;5.22197506;10.18652072;3.860412114;8.895280462;10.02329115;8.417796984;0;13.96342892;17.09923433;23.89569498;5.304539896;23.54774767;31.18920547;12.13273414;4.736862954;375.1058012;1.08;1.76;2.32;0.368421053;-1.42;25;353.254;859482.8362;17.01695;6.385615033;2.987368465;150.16527;12.97889434;0.496767773;12.97889434;0.242853345;0.143070227;0.242853345;-3.378900022;-0.496767773;2.95622;101.6788;375.43;0;4;0;2;2;2;0;2;3;0;6;4;0;2;2;132;4.736862954;5.749511833;0;10.02329115;0;0;0;8.417796984;4.305215991;0;37.75050786;54.73547147;12.58659724;12.00528102;4;13.15465994;23.24941914;4.305215991;0;29.94087758;19.81646397;54.09438804;5.749511833;10.04140285;0;5.749511833;7.921588092;44.24031223;10.02329115;6.9237372;11.98427311;53.42642002;0;0;46.61;32.93108492;0;0.416134493;1.357114689;1.540312447;0.867297898;15.62109419;1.958575811;2.619929172;-1.987469544;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2;1;0;0;1;0;0;0;0;0;1;0;0.772231688
